"","flybase_gene_id","external_gene_name","description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7436","FBgn0035640","mad2","mad2",-1.15017529225806,2.21987051138025,-1.79542197473071,0.103020727557861,0.382200720663427,-4.19860449712744
"4519","FBgn0066292","CheB42c","Chemosensory protein B 42c",-1.15209775867325,-0.1402259921528,-0.923218346654587,0.377775548058962,0.677652611457807,-4.6859638963535
"4725","FBgn0031878","sip2","septin interacting protein 2",-1.15231649748369,-2.04940777277578,-0.394814248413551,0.701325256553345,0.874510868634413,-4.69642228868226
"4874","FBgn0004885","tok","tolkin",-1.15309272835347,6.16059722133957,-3.71254720564208,0.00407127184911828,0.0650878443622636,-1.83757544116782
"7093","FBgn0015765","p38a","p38a MAP kinase",-1.15400319509884,0.605186365155921,-0.905330162007667,0.386724431668853,0.683232563969677,-4.7521745738902
"1253","FBgn0032264","Lip4","Lipase 4",-1.15424751561421,3.79463156423201,-3.55995154041867,0.00523685938157342,0.0740981678051027,-1.89656752832529
"2235","FBgn0041205","key","kenny",-1.15436444599966,2.73632040333834,-2.55809744399426,0.0286063838466893,0.206830283405549,-3.29256517002281
"7838","FBgn0022710","Ac13E","Adenylyl cyclase 13E",-1.15494303831688,1.20852485637045,-0.869256657884264,0.405222648124037,0.698552472498023,-4.85550271350673
"5246","FBgn0037263","slx1","nuclease slx1",-1.15749088354976,-0.365266819460575,-0.90824423246387,0.385256484898884,0.682363757797552,-4.67943944187633
"6088","FBgn0037922","CG14711","",-1.1615282875025,0.495755097567938,-1.25778752731958,0.237235036901327,0.551289677097908,-4.55813022237376
"7877","FBgn0027546","CG4766","",-1.16990960558369,1.7038442528953,-1.9146746412985,0.0847488688421874,0.351175721268913,-4.05205491048751
"1400","FBgn0030666","CG12708","",-1.17013550384057,0.442784274966126,-0.936213041160546,0.371367883178819,0.674222248360661,-4.72513920475096
"1553","FBgn0030421","Agpat1","1-Acylglycerol-3-phosphate O-acyltransferase 1",-1.17525233321068,3.78194674087492,-3.82752318880133,0.00337371089907691,0.0583616472794,-1.52490223532851
"6534","FBgn0000283","Cp190","Centrosomal protein 190kD",-1.17666072025882,4.55315608924108,-3.8117970315922,0.00346123962772469,0.059252095877112,-1.53618847669616
"7812","FBgn0260964","Vmat","Vesicular monoamine transporter",-1.18002232496837,6.3227535642611,-3.6886501535944,0.00423427318260451,0.0664070671186385,-1.89694121401994
"2272","FBgn0005683","pie","pineapple eye",-1.18141140778864,2.59592615413682,-1.35948350084435,0.204055524721429,0.517491230819137,-4.7155578710552
"3749","FBgn0002521","pho","pleiohomeotic",-1.18215918988376,3.94849525941064,-3.22176064896304,0.00922590954049272,0.102583624755384,-2.38478909299052
"525","FBgn0020621","Pkn","Protein kinase N",-1.18223823633767,3.44143420978204,-3.36446952026066,0.00725567490238759,0.0891179083302224,-2.18449648685803
"5477","FBgn0034541","CG13437","",-1.1832633594036,-0.313687569361153,-0.816871803619952,0.433157787791662,0.718171416925764,-4.71127276560785
"7518","FBgn0053510","CG33510","",-1.18471605056507,-0.958118393881831,-0.636597630574008,0.538780473722389,0.789130351795548,-4.71944112969756
"245","FBgn0053288","CG33288","",-1.1855464122175,1.82153326129986,-1.41261448801724,0.18832810208127,0.499674528512042,-4.54553067904993
"1745","FBgn0015774","NetB","Netrin-B",-1.19072209243713,5.25222655815299,-4.0716507947533,0.00227584082438023,0.0444194395580341,-1.18566683852756
"4894","FBgn0003082","phr","photorepair",-1.19703485884516,3.72839536425077,-3.11304662659341,0.0110903143395538,0.11479296634453,-2.53614117727686
"5297","FBgn0039282","Bili","Band4.1 inhibitor LRP interactor",-1.1974333340398,4.75218599179632,-3.61194217620535,0.00480499421738278,0.0706968536909193,-1.84625531403789
"5822","FBgn0268063","ltl","larval translucida",-1.19836005314273,2.39577277534073,-1.91156452302953,0.0851844548812179,0.351562363515303,-4.07859949296017
"937","FBgn0038402","Fer2","48 related 2",-1.20682612756113,3.2495118741922,-2.80699890466666,0.0186851625899781,0.159435078921963,-2.95974809229171
"770","FBgn0025815","Mcm6","Minichromosome maintenance 6",-1.21043537364542,2.91441958828743,-2.95416881464895,0.0145322000152454,0.13416976126435,-2.76900620991721
"6466","FBgn0035923","CG6511","",-1.21169087473458,3.29765087113204,-2.00014451676874,0.0735640209214463,0.328162627530686,-4.07169679458689
"8135","FBgn0038341",NA,NA,-1.21223013545739,1.99144389525329,-1.53504060497175,0.155990739431104,0.465332891496637,-4.44194974246251
"3531","FBgn0267977","mh","maternal haploid",-1.21236284228294,0.156633291943355,-0.712378066102105,0.492625369456246,0.759171541789568,-4.79009926600525
"8065","FBgn0036043","Ae2","Anion exchanger 2",-1.21304604214534,3.51708605038066,-1.88625687145305,0.0888073042546883,0.357534403770273,-4.25549220924076
"4061","FBgn0033427","Smyd4-1","SET and MYND domain containing, class 4, member 1",-1.21562101814651,2.32547454868,-1.96699242721911,0.0777267895015363,0.336564170614015,-4.01035525382988
"1546","FBgn0085440","Lgr4","Leucine-rich repeat-containing G protein-coupled receptor 4",-1.21595110424067,4.37688809908219,-3.59495475748681,0.00494187691747304,0.0718715090811964,-1.84998247793605
"828","FBgn0031100","CG1504","",-1.21642340600548,6.46973884583377,-8.08471885940932,1.11943647627938e-05,0.0026507843414272,3.80639626282054
"2358","FBgn0035420","hob","hobbit",-1.22078020576987,3.36814416298081,-2.46235122202265,0.0336917456257448,0.224092585094152,-3.44550948065646
"73","FBgn0032363","Dlg5","Discs large 5",-1.2210267778117,2.60717351821534,-2.33015042646407,0.0422036598417565,0.253201072350012,-3.58275846558798
"1986","FBgn0039908","Asator","Asator",-1.22546624365725,5.38529783952431,-5.56110396296101,0.00024632959974341,0.0125719895719975,0.886767061734523
"5977","FBgn0265048","cv-d","crossveinless d",-1.22560782153039,2.87906484821644,-3.01506900906487,0.0130998430901599,0.127116213922742,-2.69320398665991
"5896","FBgn0035702","CG10147","",-1.22810342352072,2.11115506389624,-2.25782562100044,0.0477151709315157,0.26816504931195,-3.67448680898858
"1749","FBgn0029789","PGAP1","Post-GPI attachment to proteins 1",-1.2306553216187,7.62316564624559,-5.39733074957225,0.000309725759799212,0.0145576846789187,0.568446449216773
"6805","FBgn0050104","NT5E-2","Ecto-5'-nucleotidase 2",-1.23457880223436,2.33331970960222,-1.75054966372246,0.110788817763825,0.394947955153709,-4.25409871331202
"6028","FBgn0026257","cav","caravaggio",-1.23544951631515,2.57006737461046,-2.66309360496028,0.0239022232855083,0.184849634639141,-3.16598385267941
"7224","FBgn0265726","Nna1","Nna1 carboxypeptidase",-1.23686653327304,3.26790245156579,-2.22735990085543,0.0502404463778039,0.272852444075621,-3.75779394672522
"3073","FBgn0031077","THADA","THADA",-1.23691321179021,2.09312938468029,-1.63837772949767,0.132589897084852,0.429026605024302,-4.35207927496818
"7253","FBgn0040477","cid","centromere identifier",-1.239589836485,3.03316198599443,-2.78666499961813,0.0193464263802657,0.163213126865137,-2.98750201356094
"6766","FBgn0045038","Proc","Proctolin",-1.24144383797491,3.73133683787485,-4.18849520627836,0.00189016925672853,0.0390637844999045,-1.0492170835862
"2812","FBgn0087012","5-HT2A","5-hydroxytryptamine (serotonin) receptor 2A",-1.24187078219785,1.61020885717412,-1.29499044546017,0.22461504891667,0.538632573868489,-4.61925522341929
"1552","FBgn0264491","how","held out wings",-1.24379132512323,0.105448048501058,-1.06762763059639,0.310950054081683,0.62076690825782,-4.63868479207389
"6524","FBgn0036381","CG8745","",-1.24392925551114,5.82694478288738,-3.63492934561938,0.00462601446074239,0.0694917016890681,-1.92004208960367
"4690","FBgn0039500","CG5984","",-1.25095221231382,1.22711140470974,-1.54614314171549,0.15331288518783,0.461285967626655,-4.38170468140035
"6585","FBgn0035968","Slc45-1","Solute carrier family 45 member 1",-1.25222170388745,1.60044319875463,-1.460124685507,0.175151130741332,0.487010396133666,-4.47451499746716
"6982","FBgn0031220","CG4822","",-1.25345903582541,3.14206424210716,-2.39074176465039,0.0380685577217999,0.24025294838712,-3.52649595159445
"4977","FBgn0025777","homer","homer",-1.25397810689552,4.85363504799441,-5.33178915523423,0.000339815359541317,0.0153421033480824,0.559015426799146
"7864","FBgn0038373","CG4546","",-1.25502777748617,3.90238064410151,-2.18154517219251,0.0542826505091265,0.284464629613197,-3.91025414339072
"1572","FBgn0030218","CG1628","",-1.25902205367653,0.985764545036825,-1.55160938839151,0.152009360155038,0.458034804691583,-4.37296963836522
"5568","FBgn0266930","lncRNA:CR45381","long non-coding RNA:CR45381",-1.26324712702851,0.414978111466452,-1.29606894136853,0.224257616144296,0.538566295473038,-4.5333145771777
"7943","FBgn0267533","asRNA:CR45873","antisense RNA:CR45873",-1.26435783422097,0.123670466154819,-1.18920487935905,0.262011516406861,0.577972786661792,-4.58136035470494
"7309","FBgn0267703","lncRNA:CR46036","long non-coding RNA:CR46036",-1.26725959756381,1.63883573846502,-2.04338323633703,0.0684503987736378,0.317234589240261,-3.92522398222988
"840","FBgn0052087","CG32087","",-1.27148633352412,-0.604295983822257,-0.986965259403915,0.347091965542021,0.652196359675004,-4.64000469356464
"659","FBgn0035076","Ance-5","Ance-5",-1.27176788523744,1.50454587032756,-1.52848426814708,0.157591266265171,0.467336844256412,-4.40750995784963
"5866","FBgn0001137","grk","gurken",-1.27257765805375,3.41418147804018,-3.12930955608058,0.0107885670613899,0.112642510220383,-2.51133878093564
"953","FBgn0031413","CG9967","",-1.27461776921078,-0.133433640246421,-1.17128380509688,0.268816537097433,0.583971370248494,-4.58268706643791
"7662","FBgn0022361","Pur-alpha","Purine-rich binding protein-alpha",-1.27730127094611,2.70021484540167,-2.74321453656566,0.0208394303622135,0.170047268407456,-3.05769513159902
"378","FBgn0005655","PCNA","Proliferating cell nuclear antigen",-1.28125122317102,2.51649949644895,-2.17255382280217,0.0551119246684191,0.28661688924076,-3.77539194567488
"5707","FBgn0037810","sle","slender lobes",-1.28902613515075,5.63613962803547,-5.9283128400786,0.000149421330146423,0.00914823306772107,1.35849707623089
"5392","FBgn0262108","lncRNA:CR42861","long non-coding RNA:CR42861",-1.2942616072309,4.34426310349261,-5.13702767213235,0.000449225954135036,0.0174886121086491,0.248513718596532
"4403","FBgn0046763","CG17278","",-1.29658112855954,5.60639539579743,-7.30345291569681,2.68767145660411e-05,0.00435914454022234,2.90252357963584
"4017","FBgn0011274","Dif","Dorsal-related immunity factor",-1.30001843746822,1.59260756507264,-1.56161885979863,0.149647677671356,0.454250080319738,-4.38455642178258
"1098","FBgn0038475","Keap1","Keap1",-1.30254581509541,3.058291933371,-3.32442370040517,0.00776031745357038,0.0920059676116303,-2.27274430516505
"8133","FBgn0042650",NA,NA,-1.3033445282152,1.62347566483734,-1.47282858418025,0.171765102906438,0.483851165780665,-4.46690851378689
"4163","FBgn0025697","santa-maria","scavenger receptor acting in neural tissue and majority of rhodopsin is absent",-1.30387080847835,3.06544235110222,-2.27941208566449,0.0460008103329444,0.264892529533005,-3.67116626558971
"2052","FBgn0039840","pHCl-2","pH-sensitive chloride channel 2",-1.30736131645434,-0.0335628626939396,-0.798061516579847,0.443497004608509,0.727462499335351,-4.7414397466047
"3226","FBgn0026374","Rhp","Rhophilin",-1.30830282843069,2.34482193509177,-2.14676123576325,0.0575588916052039,0.293422786128131,-3.80122337741603
"6030","FBgn0086779","step","steppke",-1.30885393083338,4.71678853457644,-4.4374161484329,0.00128053102820483,0.0323850420977705,-0.637605710868762
"3632","FBgn0038463","CG3534","",-1.31102502867393,3.09732944244408,-3.05618873086032,0.0122147433296407,0.122102853941189,-2.62428048804426
"1726","FBgn0266630","asRNA:CR45137","antisense RNA:CR45137",-1.31107887232468,1.26030843917599,-1.67298867502731,0.125482942061666,0.418115452770909,-4.27717418576969
"6321","FBgn0032197","ova","ovaries absent",-1.31178080934695,4.55765663276005,-5.02918574797913,0.000525535478652037,0.0188739927586505,0.14314074576747
"458","FBgn0036742","CG7497","",-1.3123909543826,1.54658802644895,-1.51271058228101,0.161500914846467,0.471589558384301,-4.42529413258179
"3116","FBgn0028427","Ilk","Integrin linked kinase",-1.31922578183168,2.77371996077743,-2.30869107926169,0.0437708560543459,0.25823559930909,-3.61389404022944
"3371","FBgn0032943","Tsp39D","Tetraspanin 39D",-1.32021893672462,4.83035435216332,-4.21431850209801,0.00181461974222054,0.0383309265342576,-0.954662229244652
"6204","FBgn0039955","CG41099","",-1.3225280582411,4.08301921982569,-3.53701668199074,0.00544000335403363,0.075392278536627,-1.92738836813311
"7795","FBgn0037448","CG15186","",-1.32501849443525,-1.3118556868709,-0.525389120419738,0.610839802581086,0.827579663282569,-4.71757284051901
"3798","FBgn0267322","lncRNA:CR45758","long non-coding RNA:CR45758",-1.32512903869592,6.7074682320413,-7.62216087632943,1.86529013540977e-05,0.00364930691491955,3.35045905581892
"5591","FBgn0035210","msd5","mitotic spindle density 5",-1.3262813485089,-0.0965970089539007,-1.07036902492092,0.309773882139879,0.619623171748633,-4.62830334757971
"5658","FBgn0262081","Csk","C-terminal Src kinase",-1.32842698163499,5.42319487035161,-5.36712088877812,0.000323224242288098,0.0149209752746141,0.636980059060932
"6228","FBgn0000719","fog","folded gastrulation",-1.32897770176191,0.348661569947554,-1.38006411377035,0.197836483724176,0.511505756242557,-4.4832709984527
"4731","FBgn0030343","ATP7","ATP7",-1.33059351151132,2.62408432877482,-2.66282417233266,0.0239132483414149,0.184849634639141,-3.16480242090174
"2154","FBgn0004606","zfh1","Zn finger homeodomain 1",-1.33182882762118,2.45816009237707,-2.65529650843734,0.0242233390719521,0.186544683368539,-3.18488628202549
"740","FBgn0266744","lncRNA:CR45217","long non-coding RNA:CR45217",-1.33381684459044,0.182057863243668,-1.39201529635471,0.194299144573733,0.507837873650066,-4.47613041341951
"8061","FBgn0004045","Yp1","Yolk protein 1",-1.33480199289794,0.201830291799662,-1.14526048261601,0.278946926353206,0.594734533950258,-4.60556082496581
"5439","FBgn0027375","RecQ5","RecQ5 helicase",-1.33647934891309,1.41936354488963,-1.46345970148599,0.174256703969715,0.485916059936024,-4.45584972743414
"1310","FBgn0051441","CG31441","",-1.34045035269342,1.13297197625434,-1.28014114346543,0.229584344896813,0.54313122825282,-4.57970950403492
"3661","FBgn0260475","CG30059","",-1.34830248782888,0.105822553249259,-1.13054012005528,0.284808951086559,0.600280650686591,-4.60905718684128
"5398","FBgn0265059","lncRNA:CR44170","long non-coding RNA:CR44170",-1.35192345561782,0.128667008018513,-1.36935561501339,0.201052116476645,0.51453373288822,-4.48852590406343
"4500","FBgn0266098","rg","rugose",-1.35230549219934,0.332930859442276,-1.36753749368868,0.20160243138746,0.515422270911872,-4.49027179061859
"2891","FBgn0263598","Vha68-2","Vacuolar H[+] ATPase 68 kDa subunit 2",-1.35236842613405,1.88713870860523,-1.89638655899744,0.0873403235767811,0.355284870708124,-4.07179304006839
"6512","FBgn0052690","lncRNA:CR32690","long non-coding RNA:CR32690",-1.35872776316531,-0.97550057589771,-0.751471484926497,0.469800213454258,0.745662030562068,-4.69201858461884
"2541","FBgn0030502","tth","toothrin",-1.35899059574677,4.19229950448538,-4.18784958326639,0.0018921000646175,0.0390637844999045,-1.00410827245312
"7320","FBgn0029666","CG10803","",-1.36194674238964,4.42945985718233,-5.06260344975905,0.000500507219329165,0.0182785236499011,0.168339055347087
"6472","FBgn0267579","lncRNA:CR45919","long non-coding RNA:CR45919",-1.36244900581263,0.247893400588812,-1.35398857459925,0.205743542649083,0.519863065789518,-4.49724069453666
"3418","FBgn0030258","CG1552","",-1.36452815926287,-1.40367740984241,-0.518882430938682,0.615206012462023,0.831028736544542,-4.71498966217335
"6187","FBgn0026874","CG13358","",-1.36997637644805,-1.10431811959475,-0.68067577476446,0.511631668539712,0.770683303463027,-4.70152917677944
"1227","FBgn0016650","Lgr1","Leucine-rich repeat-containing G protein-coupled receptor 1",-1.37303843216852,-0.160912332005714,-1.07418559102325,0.308142079493545,0.618466894772462,-4.62413724167144
"2379","FBgn0036860","CG14086","",-1.37905009123336,1.5277893935939,-1.91582660799052,0.0845880591526078,0.350686216981321,-4.05535045551012
"2078","FBgn0031738","CG9171","",-1.38339255780178,2.48792420416073,-2.46008609403954,0.0338222850381269,0.224092585094152,-3.42182926508135
"2407","FBgn0040233","cana","CENP-ana",-1.38950523763955,-0.996679964135559,-0.718798614684517,0.488829944066825,0.756728645515656,-4.69899754078509
"6074","FBgn0032873","CG2614","",-1.39203152940573,2.73196826904123,-2.9588744403372,0.0144160606670677,0.133914238505789,-2.78138092258134
"3614","FBgn0267576","lncRNA:CR45916","long non-coding RNA:CR45916",-1.39336094371566,-0.402059571998984,-0.956263664113875,0.361634662744354,0.664711867312049,-4.65843110776125
"3671","FBgn0267698","Pak","p21-activated kinase",-1.39427897597051,4.62017338872781,-3.40107626153666,0.00682399179486617,0.0867999080161228,-2.15452417358059
"796","FBgn0030628","CG9114","",-1.39722230998278,1.67905052651957,-1.76236435212056,0.108693194691551,0.391790378102373,-4.20139070006414
"192","FBgn0017561","Ork1","Open rectifier K[+] channel 1",-1.40113773353424,1.42737935706959,-1.33323843962303,0.212223897127626,0.526141055820438,-4.56220263474953
"848","FBgn0052150","meru","meru",-1.40406271910217,-0.0307308504251254,-1.18827499946246,0.262361199037975,0.578123350092529,-4.57736508911411
"5614","FBgn0261049","Vps45","Vacuolar protein sorting 45",-1.40421565881054,7.11740162095685,-7.77418522105966,1.57320310878262e-05,0.00333626206755256,3.5272832653991
"7837","FBgn0000053","Gart","GART trifunctional enzyme",-1.40498865559847,2.60383261604301,-2.16769792857298,0.055564837840126,0.28732768694745,-3.78471256831862
"20","FBgn0003448","sna","snail",-1.40608674247427,-0.486010649330318,-0.974053498200464,0.353154872636535,0.658345080642033,-4.64943635263586
"1139","FBgn0023515","CG14814","",-1.41022576580481,1.13479857280103,-1.33943887551406,0.210269828144704,0.52506297510318,-4.53336042251179
"896","FBgn0027490","D12","D12",-1.41304224748302,2.55652006674523,-3.2080807391606,0.00944164174909846,0.103926449274679,-2.50359835333907
"1202","FBgn0032405","firl","firelighter",-1.41310134022519,2.77611524299221,-3.23059413269702,0.00908930012681226,0.101753105098115,-2.43397631564084
"3690","FBgn0040524","CG11052","",-1.41810324830182,0.913278014844275,-1.46645358257129,0.173457126799939,0.484959922053454,-4.43371060705072
"3385","FBgn0032105","borr","borealin-related",-1.41983056041622,1.64110603675913,-1.94912939241839,0.080060631668259,0.340506320092176,-4.02056811223118
"6031","FBgn0013467","igl","igloo",-1.42281978097368,7.69476373449014,-9.0210301035198,4.24978094263852e-06,0.00157164777309057,4.79452454839508
"698","FBgn0266275","asRNA:CR44960","antisense RNA:CR44960",-1.42385898697302,-0.687946454526039,-0.944618449695742,0.367264928028688,0.670178972598652,-4.64929361109812
"3898","FBgn0003731","Egfr","Epidermal growth factor receptor",-1.42438151817968,-0.20015307357546,-0.890519198764098,0.394246314957543,0.689406675889792,-4.69258386414422
"5763","FBgn0050344","CG30344","",-1.42804344032527,3.29812467115826,-3.42313064083542,0.00657680750886701,0.0844400426568128,-2.11923540975907
"1722","FBgn0031324","CG14342","",-1.43531179849485,3.04710998713661,-3.61605540745852,0.00477244693615342,0.0705309289107422,-1.9039520302328
"7969","FBgn0033447","dila","dilatory",-1.43825684670103,1.60217784338233,-2.2311315479459,0.0499209417806489,0.272195831510117,-3.74648380326305
"7833","FBgn0031494","CG17219","",-1.43987259658795,0.424238389663034,-1.29500255464427,0.224611033106643,0.538632573868489,-4.53273452400281
"1427","FBgn0259150","OtopLc","Otopetrin-like c",-1.44513531999128,8.66010715718883,-9.84271292830855,1.93676412566739e-06,0.00122418390927761,5.57633710128964
"978","FBgn0086558","Ubi-p5E","Ubiquitin-5E",-1.4551644612541,6.72332930726089,-10.2315539429448,1.36053997748957e-06,0.00093162974958598,5.71666390711142
"479","FBgn0036942","CG7328","",-1.45534070188966,-0.681387223624946,-0.729478400411483,0.482557250138075,0.752547527877123,-4.71401849897242
"6318","FBgn0004638","drk","downstream of receptor kinase",-1.45568166229454,4.58459048158466,-4.38351350379505,0.00139217784498328,0.0334489045386772,-0.716727378658468
"6015","FBgn0035766","eco","Establishment of cohesion",-1.45977139179065,0.475980805848267,-1.26021742331959,0.23639341153247,0.550107764327389,-4.55385493502264
"979","FBgn0020414","Idgf3","Imaginal disc growth factor 3",-1.46172338960179,1.79829195774793,-2.30103946186575,0.0443432565786972,0.260263242362253,-3.65348972603144
"8131","FBgn0025687",NA,NA,-1.46351186392561,1.27448540873002,-1.35430245823724,0.205646804046331,0.519824048295772,-4.53438595772424
"2297","FBgn0003525","stg","string",-1.46631507775543,1.19019264960294,-1.6673219710377,0.126622586313694,0.419582610308327,-4.28189038499997
"1432","FBgn0050035","Tret1-1","Trehalose transporter 1-1",-1.46802286062281,1.68031982115671,-2.09318601312174,0.0629785410338549,0.307543873954367,-3.87613816883725
"990","FBgn0259243","Pka-R1","Protein kinase, cAMP-dependent, regulatory subunit type 1",-1.47153326227907,6.71386683825474,-8.78299059985186,5.39420873574943e-06,0.00164163752524641,4.4942868573737
"2089","FBgn0037225","TwdlG","TweedleG",-1.47819637805693,2.58188300483666,-3.34268651955836,0.0075258323225333,0.0907407711423859,-2.33858168674276
"4234","FBgn0037248","srl","spargel",-1.47869597480737,3.31509038328641,-3.71729108650916,0.00403969965916444,0.0648491036615641,-1.72978636847488
"7963","FBgn0037818","CG6465","",-1.49024167807268,-0.103311665794519,-0.943432932259153,0.367841632478123,0.671082303302117,-4.67940764222864
"3342","FBgn0037792","TAF1B","TATA box-binding protein-associated factor RNA polymerase I subunit B",-1.49686516288361,0.356569039450918,-1.26356978428142,0.235236286654028,0.548973748206802,-4.54876504503521
"3137","FBgn0036764","CG5535","",-1.49794204923798,2.75002314314581,-3.04241655153369,0.0125041911377032,0.123940818550672,-2.67444726952883
"7832","FBgn0261108","Atg13","Autophagy-related 13",-1.50478540308376,0.251715305493659,-1.5344749196115,0.15612827038025,0.465332891496637,-4.39456761382892
"3169","FBgn0022800","Cad96Ca","Cadherin 96Ca",-1.50725304849847,1.73681880147573,-2.2912855037407,0.0450834971285566,0.261802894632756,-3.67301089997817
"1059","FBgn0030808","RhoGAP15B","Rho GTPase activating protein at 15B",-1.51019461510972,0.668789171585059,-1.23936100044295,0.243697155415127,0.557911696516481,-4.57477554465302
"5124","FBgn0020445","E23","Early gene at 23",-1.51226198113077,-0.123391795190333,-1.29450339283889,0.224776621005012,0.538637939573691,-4.52580362246942
"2122","FBgn0026876","CG11403","",-1.51781740928741,-0.548839614948602,-0.985869215763663,0.347603637877789,0.653008480210744,-4.64199371336313
"814","FBgn0036897","Rnf146","Ring finger protein 146",-1.52043795653695,2.88429340181954,-2.11116004684503,0.0611080899124572,0.30394986368684,-3.87266024878802
"7572","FBgn0033686","Hen1","Hen1 methyltransferase",-1.52351559268939,3.3438587144858,-2.54900490994416,0.0290546866004698,0.207279628348644,-3.31953756309441
"3683","FBgn0023216","Parg","Poly(ADP-ribose) glycohydrolase",-1.52487465986753,3.07462460518538,-2.56223060774398,0.0284048761538416,0.206757354647631,-3.28966835279658
"430","FBgn0039722","Capa","Capability",-1.53187273927733,2.12345648222306,-2.8451152151622,0.0175063399508862,0.152221794049135,-3.01479329828547
"7766","FBgn0005626","ple","pale",-1.53210227347665,3.27502626822213,-2.7543210442868,0.0204471237809446,0.168965211198113,-3.03191346138594
"6116","FBgn0086917","spok","spookier",-1.53843931036009,-0.0828930871900288,-1.30031666711499,0.22285441241758,0.536797480609411,-4.52309101594933
"4313","FBgn0031908","CG5177","",-1.53962963570438,-0.539061391227681,-1.17147550274138,0.268743009128535,0.583971370248494,-4.57493687589894
"1342","FBgn0002938","ninaC","neither inactivation nor afterpotential C",-1.56030207219302,-0.807325034981201,-0.765121917214376,0.461991678650403,0.738735078515571,-4.69622833602556
"7493","FBgn0024991","CG2694","",-1.57317935244932,1.17984430340216,-0.904987687948748,0.386897210001314,0.6833400297486,-4.82747929993277
"4369","FBgn0261723","Dbx","Dbx",-1.57615881395185,2.41612895330653,-3.06105995858317,0.0121140086736373,0.121623982293888,-2.70968700290135
"7045","FBgn0261963","mid","midline",-1.57759564620284,1.33027561788767,-1.85187428890918,0.0939590776857333,0.367248014553077,-4.12209772691189
"2091","FBgn0000008","a","arc",-1.58060777161676,0.444729912330463,-1.12699432679676,0.286235287868194,0.602264435273106,-4.62683322232571
"5492","FBgn0041627","Ku80","Ku80",-1.58226157914373,1.84815992480667,-2.18021441788918,0.0544046248472961,0.284740638452377,-3.77699078633914
"7094","FBgn0025378","CG3795","",-1.58276486543156,0.3858087905726,-0.941445331071416,0.36880997978817,0.672401065879608,-4.70637796425895
"1298","FBgn0034928","CG13562","",-1.58542313399153,0.124610441013963,-1.43745082973062,0.181337548878234,0.494048620402005,-4.45208702613686
"5945","FBgn0032075","Tsp29Fb","Tetraspanin 29Fb",-1.60453084235772,2.79037793447791,-2.84095727481606,0.0176311996415661,0.152983703753694,-2.93106420353707
"769","FBgn0030706","Lrp4","LDL receptor related protein 4",-1.60646236961334,7.44932029503428,-8.17251047903808,1.01858822947201e-05,0.00253628469138531,3.9505375497879
"5090","FBgn0035065","CG3589","",-1.60980930106264,2.53559547480971,-2.22496589076298,0.0504442729299468,0.27330005476979,-3.70956078484944
"6380","FBgn0005658","Ets65A","Ets at 65A",-1.61216326797327,1.32393616371182,-2.16739474340357,0.0555932345174165,0.28732768694745,-3.84057260107938
"7373","FBgn0260942","bond","james bond",-1.61433586599938,1.10186501778762,-1.84569430590647,0.0949139293153667,0.368249668747141,-4.139145863586
"6873","FBgn0033885","DJ-1alpha","DJ-1alpha",-1.61737301437564,-0.570905721371009,-1.15734757005862,0.274204821369147,0.589981936944301,-4.57944571710139
"2434","FBgn0028506","CG4455","",-1.62396165783336,1.69671168933256,-1.81709013669783,0.0994513912788934,0.37612145515152,-4.14790718453393
"5063","FBgn0039241","CG11089","",-1.62489331016224,2.72377439257069,-2.54995508962191,0.0290075142369291,0.207279628348644,-3.30481722216327
"3034","FBgn0266654","asRNA:CR45161","antisense RNA:CR45161",-1.63358786412313,0.626981013965279,-1.4636626722641,0.174202396133943,0.485916059936024,-4.43281922478436
"6736","FBgn0011739","wts","warts",-1.63479639200822,2.73280355393544,-3.5275330773545,0.00552637774540814,0.0759368661103991,-2.09412568300866
"1733","FBgn0030720","CG8939","",-1.63656298478882,1.9615416743106,-2.3241715979202,0.0426347161947847,0.254785063980033,-3.61459257270099
"3249","FBgn0266819","asRNA:CR45281","antisense RNA:CR45281",-1.64370195610951,1.34256835874821,-2.02976146889206,0.0700239074430112,0.319481647673083,-3.96360594490248
"7468","FBgn0033864","CG18368","",-1.6441268391575,0.454673477955557,-1.51977762170682,0.159738931070137,0.46840714408144,-4.39900228135495
"3820","FBgn0050377","CG30377","",-1.64687385036476,1.28913087123515,-2.05165742136283,0.067511044186992,0.316225742344575,-3.94755373567541
"4308","FBgn0039225","Ets96B","Ets96B",-1.65362735111377,0.0462989080208414,-1.00223112085542,0.340022919311423,0.646452644142056,-4.65882598979336
"5589","FBgn0039788","Rpt6R","Regulatory particle triple-A ATPase 6-related",-1.67216590844664,-0.473562377633358,-0.899967288004605,0.389436254778795,0.684931015735736,-4.6730401907706
"3977","FBgn0265578","CG44405","",-1.6733407362517,1.23976856620905,-1.19348687924715,0.260406067049245,0.576443063831802,-4.64861539322748
"3062","FBgn0031053","CG14223","",-1.67530951360737,2.23573022738296,-2.68936970007302,0.022851072303427,0.180198907022322,-3.18083938586104
"4487","FBgn0039081","Irk2","Inwardly rectifying potassium channel 2",-1.68034912139721,3.28420644992609,-3.14769421614471,0.0104575462690619,0.110449431481853,-2.49412419795318
"7092","FBgn0039020","CG17141","",-1.68309364640561,2.78090361552805,-3.25279366888293,0.00875508108998499,0.0990775436543335,-2.41509647597424
